"fips","lead_pct_prez","lead_scale_prez","lead_pct_gov","lead_scale_gov","county_name","pct_residuals","scale_residuals"
"51690",42.4302788844622,0.155658865754387,50.5681818181818,0.898090446100588,"Martinsville City",8.12831077036103,0.967988590440936
"51115",42.9295774647887,0.206934718618144,40.117994100295,-0.346407059551642,"Mathews",-2.14113530099728,-0.254984658007069
"51117",50.0164962058726,0.93473130555725,38.8085106382979,-0.502351521617036,"Mecklenburg",-0.885217192576203,-0.105419215220023
"51119",49.034749034749,0.833910022502492,46.5657741559953,0.421449596513853,"Middlesex",6.516662578451,0.776059774522351
"51121",32.3347839287522,-0.881105776350559,45.2900041135335,0.269520016061243,"Montgomery",-0.804346343425537,-0.0957884245811415
"51125",37.9819133745835,-0.301169461735669,35.7142857142857,-0.870838222891218,"Nelson",-8.33585409514519,-0.992704620141203
"51127",39.351403678606,-0.160528598544213,39.3271461716937,-0.440587977738393,"New Kent",-4.22725032460383,-0.503417031995752
"51700",36.8158849903921,-0.420915646120284,39.2398286937902,-0.450986487926383,"Newport News City",-5.23240302289173,-0.623119190424715
"51710",36.9225893352349,-0.409957561115308,39.341494301393,-0.438879280047639,"Norfolk City",-5.09211139122525,-0.606412066075746
"51131",45.3952139231327,0.460145156690827,48.0373831775701,0.596701353332575,"Northampton",6.67079225081218,0.794414850811763
"51133",44.0347970173985,0.320436093135772,53.0844155844156,1.19774502937242,"Northumberland",11.2253658340279,1.33681232888957
"51720",53.1914893617021,1.2607896768734,38.3720930232558,-0.554323854364028,"Norton City",-0.172315515890901,-0.0205208016832418
"51135",48.3333333333333,0.761877595976071,50.4230118443316,0.880802367146474,"Nottoway",10.1199940195636,1.20517522312117
"51137",41.3644859813084,0.046206441416221,44.2946990116801,0.150990593427106,"Orange",1.46902040949293,0.174943482808159
"51139",50.9615384615385,1.03178314900503,39.3772893772894,-0.434616497036436,"Page",0.0256584400542731,0.00305562593787797
"51141",46.8329374505146,0.607793283390047,24.2469879518072,-2.23646186978028,"Patrick",-16.5991598416619,-1.97676956400628
"51730",40.365682137834,-0.0563664897630537,44.7115384615385,0.200631391239591,"Petersburg City",1.52430174895065,0.181526856324646
"51143",50.3573075149839,0.969731185847037,39.1360831438779,-0.463341393079651,"Pittsylvania",-0.434274023446516,-0.0517170555724748
"51735",42.3865546218487,0.151168568876564,41.7582417582418,-0.151072375230828,"Poquoson City",-0.697457083867621,-0.0830591396637851
"51740",45.4598285631265,0.466780806988494,38.6687797147385,-0.518991872061121,"Portsmouth City",-2.67442128686741,-0.318492902751678
"51145",38.095961129669,-0.289457239551142,45.5864069622876,0.304818195950518,"Powhatan",1.57755142613372,0.187868282165033
"51147",41.4077669902913,0.0506512180205288,59.7546012269939,1.99208764010062,"Prince Edward",16.9445899652222,2.01790633003892
"51149",48.293897882939,0.757827741977459,39.4736842105263,-0.423136977934995,"Prince George",-0.84360889664129,-0.100464144373132
"51153",33.0725968065163,-0.805335513722388,31.6758962401632,-1.35176409360983,"Prince William",-14.1513725153622,-1.68526616672921
"51155",50.7042253521127,1.00535818074215,45.6637168141593,0.314024912653988,"Pulaski",6.21894081923031,0.740604527522877
"51157",40.8823529411765,-0.00330658305581267,37.7391304347826,-0.629702439303492,"Rappahannock",-5.26107604101132,-0.626533818036455
"51760",20.6034994068802,-2.08585908979466,58.8504577822991,1.88441452531547,"Richmond City",8.50948663799319,1.01338226463026
"51159",36.8674698795181,-0.4156180961391,46.551724137931,0.419776400499826,"Richmond",2.09816569244194,0.249867470439765
"51770",34.1983317886932,-0.689727291339828,47.7376504773765,0.561006626326393,"Roanoke City",2.31788777584458,0.276033850615238
"51161",34.5586886048076,-0.652720170131015,50.1669812690576,0.850312062005464,"Roanoke",4.87766453082025,0.580873904458593
"51163",35.5295566502463,-0.553016127280591,50.9174311926605,0.939682041115234,"Rockbridge",5.97956005432801,0.712097023843098
"51165",36.3138138138138,-0.472476232894886,37.2754491017964,-0.684921568174367,"Rockingham",-7.37852791660439,-0.878698051699337
"51167",55.5912596401028,1.50723593678788,22.5524475524476,-2.43826219692851,"Russell",-15.1232654836503,-1.80100747276578
"51775",34.9803481190342,-0.609417521050889,44.9062754686227,0.223822335375421,"Salem City",-0.230404274680985,-0.0274385066443649
"51169",50.3754266211604,0.971591941432852,29.3637846655791,-1.62711006490128,"Scott",-10.2000135464167,-1.2147046310381
"51171",38.4307445956765,-0.255076393258741,45.021475985943,0.237541395771782,"Shenandoah",1.13380908773226,0.13502365887203
"51173",52.0597014925373,1.14455984859245,21.5332581736189,-2.55963596302541,"Smyth",-17.4208475107912,-2.07462314159381
"51175",47.0183486238532,0.62683422686156,48.7135506003431,0.677225138527738,"Southampton",7.93452000302555,0.944910332606903
"51177",37.4508519003932,-0.355707229486548,49.302738336714,0.74739064062867,"Spotsylvania",5.06035899559797,0.602630719919733
"51179",35.8594742499756,-0.519134984879151,45.060936497755,0.242240690162228,"Stafford",0.242492597038059,0.0288780871980374
"51790",31.2558722204823,-0.991905446499922,41.329739442947,-0.202102086557237,"Staunton City",-5.15516745918372,-0.613921320589541
"51800",39.4775803722504,-0.147570785658154,37.8283712784588,-0.619074878310757,"Suffolk City",-5.6803503766487,-0.676464582819905
"51181",45.4203262233375,0.462724083731898,36.3855421686747,-0.790899277707468,"Surry",-4.97195832869691,-0.592103214345068
"51183",49.2721164613662,0.858286653483315,45.5919395465995,0.305477063289731,"Sussex",5.6287528669208,0.67031991117498
"51185",57.9143389199255,1.74580635544422,29.7134238310709,-1.58547205024743,"Tazewell",-7.12135516155981,-0.848071726047132
"51810",39.7010324060797,-0.124623206673962,34.8632854156891,-0.97218259846641,"Virginia Beach City",-8.56454859001226,-1.01993951161892
"51187",39.471144566686,-0.148231715675153,36.7496339677892,-0.747540120144124,"Warren",-6.76141739170828,-0.805207265727098
"51191",43.4335546010673,0.258691039394411,27.0655270655271,-1.90080618671501,"Washington",-15.0111670935818,-1.78765784014729
"51820",32.2352107686858,-0.891331518833949,42.2691879866518,-0.0902245393885703,"Waynesboro City",-3.86120706888924,-0.459825478332279
"51193",48.7828627069133,0.808042361761202,44.0944881889764,0.127147780629308,"Westmoreland",3.95419600042114,0.470899393602398
"51830",21.7335058214748,-1.96981220936501,53.2758620689655,1.22054411001291,"Williamsburg City",3.34394319920852,0.398225283870715
"51840",32.0102903344359,-0.914429896332055,52.74831243973,1.15771899955411,"Winchester City",6.53649818688687,0.77842196799561
"51195",56.6901408450704,1.62008638980501,33.8181818181818,-1.09664245080187,"Wise",-3.45974599250008,-0.412016068427841
"51197",53.6522486393583,1.30810770632035,37.5527426160338,-0.651899090864103,"Wythe",-0.824875161476088,-0.0982331713691988
"51199",33.1971314209473,-0.792546335427842,41.2217001281504,-0.214968329863722,"York",-4.5604882042596,-0.543101841610283
